City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Hasaki,JP,2021-08-12 02:30:32,35.7333,140.8333,82.69,73,100,7.4
294,Nichinan,JP,2021-08-12 02:33:06,31.6,131.3667,81.55,89,100,7.43
295,Roebourne,AU,2021-08-12 02:33:06,-20.7833,117.1333,73.53,18,0,21.39
296,Phon Thong,TH,2021-08-12 02:33:07,16.3016,103.9768,82.27,74,98,9.51
297,Balabac,PH,2021-08-12 02:33:07,7.9868,117.0645,86.07,68,59,13.04
298,Souillac,MU,2021-08-12 02:33:07,-20.5167,57.5167,71.98,83,75,9.22
299,Koplik,AL,2021-08-12 02:33:08,42.2136,19.4364,82.0,54,0,5.1
300,Ewa Beach,US,2021-08-12 02:30:56,21.3156,-158.0072,87.75,55,90,6.91
301,Shepsi,RU,2021-08-12 02:33:08,44.0361,39.1489,74.44,82,65,8.43
302,Bouna,CI,2021-08-12 02:33:08,9.2667,-3.0,70.45,96,70,6.71
303,Dikson,RU,2021-08-12 02:28:00,73.5069,80.5464,42.67,87,23,9.89
304,Moussoro,TD,2021-08-12 02:28:41,13.6408,16.4901,75.9,77,100,9.24
305,Kruisfontein,ZA,2021-08-12 02:33:09,-34.0033,24.7314,47.88,81,28,12.68
306,Hillsborough,US,2021-08-12 02:33:09,37.5741,-122.3794,80.19,76,20,18.41
307,Bonnyville,CA,2021-08-12 02:33:10,54.2668,-110.735,64.2,73,47,12.41
308,Rafai,CF,2021-08-12 02:33:10,4.95,23.9167,67.41,99,96,0.51
309,Batelov,CZ,2021-08-12 02:33:10,49.3143,15.3947,57.83,92,13,1.86
310,Chernyshevskiy,RU,2021-08-12 02:33:11,63.0128,112.4714,75.9,34,9,1.68
311,Kudahuvadhoo,MV,2021-08-12 02:32:17,2.6708,72.8944,83.12,73,99,15.05
312,Bardiyah,LY,2021-08-12 02:33:11,31.7561,25.0865,78.33,82,0,10.83
313,Broken Hill,AU,2021-08-12 02:33:12,-31.95,141.4333,56.91,47,0,10.36
314,Sept-Iles,CA,2021-08-12 02:33:01,50.2001,-66.3821,66.72,92,20,5.99
315,Hamilton,US,2021-08-12 02:30:43,39.1834,-84.5333,85.08,76,1,9.22
316,Sola,VU,2021-08-12 02:33:12,-13.8833,167.55,78.13,77,69,29.04
317,Atambua,ID,2021-08-12 02:31:35,-9.1061,124.8925,86.45,47,31,4.63
318,Gopalpur,IN,2021-08-12 02:32:44,19.2667,84.9167,89.96,61,100,4.9
319,Hualmay,PE,2021-08-12 02:33:13,-11.0964,-77.6139,61.9,82,29,8.48
320,Taihe,CN,2021-08-12 02:33:13,30.8712,105.3845,79.16,80,100,7.34
321,Shingu,JP,2021-08-12 02:33:13,33.7333,135.9833,79.92,98,100,8.25
322,Maarianhamina,AX,2021-08-12 02:33:13,60.0973,19.9348,51.66,100,90,1.14
323,Normandin,CA,2021-08-12 02:33:14,48.8333,-72.5321,75.51,94,21,5.75
324,Samandag,TR,2021-08-12 02:33:14,36.0842,35.9771,73.92,68,0,1.7
325,Gopalur,IN,2021-08-12 02:33:15,16.6167,77.8,82.56,68,100,11.63
326,Namatanai,PG,2021-08-12 02:33:15,-3.6667,152.4333,83.44,74,94,2.93
327,Daru,PG,2021-08-12 02:29:08,-9.0763,143.2092,79.52,84,62,15.7
328,Sur,OM,2021-08-12 02:32:35,22.5667,59.5289,88.23,59,8,4.74
329,Gamba,GA,2021-08-12 02:33:16,-2.65,10.0,73.13,89,71,4.54
330,Semey,KZ,2021-08-12 02:33:16,50.4111,80.2275,61.02,88,0,2.24
331,Tabou,CI,2021-08-12 02:31:07,4.423,-7.3528,77.07,82,98,11.39
332,Ayutla,MX,2021-08-12 02:33:17,20.1167,-104.3333,64.89,91,84,2.04
333,Praia Da Vitoria,PT,2021-08-12 02:33:17,38.7333,-27.0667,72.75,88,20,13.33
334,Beloha,MG,2021-08-12 02:33:17,-25.1667,45.05,61.74,74,0,7.58
335,Yumen,CN,2021-08-12 02:27:59,40.2833,97.2,74.88,33,0,10.29
336,Roald,NO,2021-08-12 02:33:18,62.5833,6.1333,61.32,94,90,2.3
337,Salalah,OM,2021-08-12 02:33:18,17.0151,54.0924,77.09,83,90,5.75
338,Ler,SS,2021-08-12 02:30:21,8.3018,30.1418,70.16,96,96,4.29
339,Kon Tum,VN,2021-08-12 02:33:19,14.35,108.0,81.36,74,98,4.41
340,Neuquen,AR,2021-08-12 02:29:17,-38.9516,-68.0591,40.89,70,0,2.3
341,Kuzedeyevo,RU,2021-08-12 02:33:19,53.3308,87.2019,69.6,62,86,5.59
342,Kavieng,PG,2021-08-12 02:31:17,-2.5744,150.7967,83.89,70,47,4.81
343,Shemursha,RU,2021-08-12 02:33:20,54.8866,47.5189,63.28,53,4,9.89
344,Leningradskiy,RU,2021-08-12 02:30:48,69.3833,178.4167,39.34,80,96,5.68
345,Makakilo City,US,2021-08-12 02:32:13,21.3469,-158.0858,86.32,55,90,6.91
346,Hofn,IS,2021-08-12 02:33:20,64.2539,-15.2082,52.18,84,100,7.78
347,Kavaratti,IN,2021-08-12 02:33:21,10.5669,72.642,82.04,79,100,17.34
348,Yarada,IN,2021-08-12 02:33:21,17.65,83.2667,86.32,74,20,4.61
349,Vostok,RU,2021-08-12 02:29:44,46.4856,135.8833,70.45,42,11,3.89
350,Bathsheba,BB,2021-08-12 02:33:22,13.2167,-59.5167,81.21,78,40,14.97
351,Kargasok,RU,2021-08-12 02:33:22,59.0556,80.8572,49.59,86,100,13.02
352,Nouakchott,MR,2021-08-12 02:33:22,18.0858,-15.9785,78.73,61,73,20.27
353,Bowling Green,US,2021-08-12 02:30:01,36.9903,-86.4436,82.92,80,1,6.87
354,Ladushkin,RU,2021-08-12 02:33:23,54.5703,20.171,58.86,82,13,11.74
355,Dudinka,RU,2021-08-12 02:33:23,69.4058,86.1778,43.77,90,100,9.24
356,Boyolangu,ID,2021-08-12 02:33:24,-8.1181,111.8935,81.19,73,66,12.77
357,Bloomfield,US,2021-08-12 02:33:24,40.8068,-74.1854,80.24,90,40,1.01
358,Waipawa,NZ,2021-08-12 02:29:45,-41.4122,175.5153,54.23,69,95,20.71
359,Biak,ID,2021-08-12 02:31:08,-0.9131,122.8766,82.11,73,56,6.29
360,Airai,TL,2021-08-12 02:33:25,-8.9266,125.4092,76.33,44,33,6.78
361,Mehamn,NO,2021-08-12 02:31:44,71.0357,27.8492,53.24,97,99,16.31
362,Sisimiut,GL,2021-08-12 02:33:25,66.9395,-53.6735,43.99,80,31,6.98
363,San Jose,US,2021-08-12 02:31:11,37.3394,-121.895,83.84,54,20,3.0
364,Antofagasta,CL,2021-08-12 02:33:25,-23.65,-70.4,56.48,76,96,6.24
365,Lorengau,PG,2021-08-12 02:33:26,-2.0226,147.2712,86.05,63,34,6.78
366,Krasnozatonskiy,RU,2021-08-12 02:33:26,61.6758,50.9794,57.42,94,20,6.71
367,Beringovskiy,RU,2021-08-12 02:33:26,63.05,179.3167,44.76,84,90,7.49
368,Kloulklubed,PW,2021-08-12 02:29:30,7.0419,134.2556,86.5,73,100,10.58
369,Rocha,UY,2021-08-12 02:33:27,-34.4833,-54.3333,39.43,91,0,3.36
370,Kayes,ML,2021-08-12 02:29:48,14.0,-11.0,74.64,93,57,5.3
371,Bengkulu,ID,2021-08-12 02:33:27,-3.8004,102.2655,82.85,68,99,4.63
372,Constitucion,CL,2021-08-12 02:33:27,-35.3333,-72.4167,47.93,71,0,1.97
373,Kungsbacka,SE,2021-08-12 02:33:28,57.4872,12.0761,63.18,82,67,5.99
374,Ahipara,NZ,2021-08-12 02:33:28,-35.1667,173.1667,57.52,62,9,7.63
375,Linxia,CN,2021-08-12 02:32:06,35.6003,103.2064,72.16,41,99,3.85
376,Margate,GB,2021-08-12 02:30:36,51.3813,1.3862,60.91,85,100,1.99
377,Qaqortoq,GL,2021-08-12 02:29:10,60.7167,-46.0333,50.5,80,79,1.9
378,Upington,ZA,2021-08-12 02:30:37,-28.4478,21.2561,46.78,81,20,9.22
379,Meadow Lake,US,2021-08-12 02:33:29,34.8014,-106.5436,83.64,40,71,11.41
380,Saldanha,ZA,2021-08-12 02:30:47,-33.0117,17.9442,51.85,83,100,22.1
381,Bilibino,RU,2021-08-12 02:33:29,68.0546,166.4372,64.44,35,100,3.98
382,Belgaum,IN,2021-08-12 02:33:30,15.8667,74.5,69.71,94,75,4.61
383,Sinnamary,GF,2021-08-12 02:30:29,5.3833,-52.95,77.2,87,100,4.74
384,Paka,MY,2021-08-12 02:33:30,4.6374,103.4368,84.13,74,20,0.0
385,Mastic Beach,US,2021-08-12 02:33:31,40.7668,-72.8521,80.64,89,1,3.0
386,Esperance,AU,2021-08-12 02:30:27,-33.8667,121.9,58.84,59,16,12.39
387,Kaeo,NZ,2021-08-12 02:30:41,-35.1,173.7833,61.32,71,33,8.93
388,Hambantota,LK,2021-08-12 02:33:31,6.1241,81.1185,80.94,89,75,14.97
389,Bama,NG,2021-08-12 02:33:32,11.5221,13.6856,73.44,93,100,6.26
390,Lillooet,CA,2021-08-12 02:33:32,50.6856,-121.942,97.56,35,7,5.39
391,Hailar,CN,2021-08-12 02:33:33,49.2,119.7,61.48,76,100,10.8
392,Urengoy,RU,2021-08-12 02:33:33,65.9667,78.3667,53.96,58,53,7.25
393,Carnot,CF,2021-08-12 02:33:33,4.9409,15.8665,69.1,98,100,2.46
394,Longjiang,CN,2021-08-12 02:33:34,47.3303,123.1836,68.72,65,27,12.44
395,Goderich,CA,2021-08-12 02:30:08,43.7501,-81.7165,73.9,83,26,16.11
396,Nakhon Sawan,TH,2021-08-12 02:33:34,15.7,100.0833,88.47,65,87,7.2
397,Sao Paulo De Olivenca,BR,2021-08-12 02:33:34,-3.3783,-68.8725,75.38,77,34,2.26
398,Mataquescuintla,GT,2021-08-12 02:33:35,14.5292,-90.1842,60.82,97,18,2.57
399,Rio Gallegos,AR,2021-08-12 02:33:35,-51.6226,-69.2181,48.25,53,0,24.16
400,Port Lincoln,AU,2021-08-12 02:30:10,-34.7333,135.8667,60.33,61,13,12.08
401,San Ignacio,BZ,2021-08-12 02:33:35,17.1561,-89.0714,75.45,91,100,3.06
402,Mogok,MM,2021-08-12 02:33:36,22.9167,96.5,67.55,99,100,3.13
403,Isetskoye,RU,2021-08-12 02:33:36,56.4858,65.3226,56.86,62,22,12.06
404,Kazincbarcika,HU,2021-08-12 02:33:36,48.25,20.6333,61.38,81,3,2.46
405,Sorland,NO,2021-08-12 02:31:15,67.667,12.6934,54.46,94,100,8.3
406,Baglung,NP,2021-08-12 02:33:37,28.2719,83.5898,71.67,96,100,0.81
407,Ipubi,BR,2021-08-12 02:33:37,-7.6519,-40.1489,68.25,60,2,4.32
408,Mega,ET,2021-08-12 02:33:38,4.05,38.3,56.14,80,76,14.76
409,Ostrovnoy,RU,2021-08-12 02:33:38,68.0531,39.5131,58.6,78,97,10.2
410,Suleja,NG,2021-08-12 02:33:17,9.1758,7.1808,72.59,99,100,2.71
411,Calbuco,CL,2021-08-12 02:28:57,-41.768,-73.1273,38.41,81,0,12.91
412,Bac Lieu,VN,2021-08-12 02:33:39,9.285,105.7244,85.41,69,98,7.29
413,Visavadar,IN,2021-08-12 02:33:39,21.3833,70.6833,80.53,73,100,9.46
414,Waddan,LY,2021-08-12 02:33:39,29.1614,16.139,83.14,24,0,3.47
415,Tecolutla,MX,2021-08-12 02:33:40,20.4833,-97.0167,80.83,79,4,6.04
416,Youhao,CN,2021-08-12 02:33:40,47.8667,128.8333,63.3,77,100,5.48
417,Belmonte,BR,2021-08-12 02:33:40,-15.8631,-38.8828,68.5,86,7,3.56
418,Alyangula,AU,2021-08-12 02:33:41,-13.8483,136.4192,85.87,45,0,13.8
419,Calabozo,VE,2021-08-12 02:29:53,8.9242,-67.4293,75.18,91,47,3.0
420,Vao,NC,2021-08-12 02:33:41,-22.6667,167.4833,68.0,57,42,20.38
421,Salvador,SV,2021-08-12 02:33:41,13.8333,-88.9167,73.8,96,99,1.21
422,Half Moon Bay,US,2021-08-12 02:33:42,37.4636,-122.4286,80.78,76,1,9.22
423,Olinda,BR,2021-08-12 02:29:54,-8.0089,-34.8553,73.13,94,40,9.22
424,Iqaluit,CA,2021-08-12 02:29:48,63.7506,-68.5145,42.53,81,75,16.11
425,San Vicente,AR,2021-08-12 02:30:40,-26.6167,-54.1333,47.34,77,72,5.35
426,Liepaja,LV,2021-08-12 02:33:43,56.5419,21.0367,60.85,100,20,2.3
427,Wanning,CN,2021-08-12 02:33:43,18.8003,110.3967,89.24,69,98,9.84
428,Itumba,TZ,2021-08-12 02:33:43,-9.4,33.1833,53.04,96,15,5.3
429,Wassenberg,DE,2021-08-12 02:33:44,51.1,6.15,61.23,92,0,2.3
430,Walla Walla,US,2021-08-12 02:33:44,46.0646,-118.343,100.47,27,1,1.01
431,Araouane,ML,2021-08-12 02:31:10,18.9048,-3.5265,96.73,26,84,11.18
432,Aklavik,CA,2021-08-12 02:31:00,68.2191,-135.0107,67.03,49,89,4.0
433,Gumdag,TM,2021-08-12 02:33:45,39.2061,54.5906,87.48,16,4,13.51
434,Sinazongwe,ZM,2021-08-12 02:33:45,-17.2614,27.4618,62.35,61,0,3.76
435,Noumea,NC,2021-08-12 02:33:46,-22.2763,166.4572,76.98,51,5,18.21
436,Talnakh,RU,2021-08-12 02:33:46,69.4865,88.3972,43.16,91,100,7.63
437,Tebingtinggi,ID,2021-08-12 02:33:47,3.3285,99.1625,84.25,62,77,1.83
438,Pangody,RU,2021-08-12 02:33:47,65.85,74.4859,58.93,59,88,4.5
439,Labuhan,ID,2021-08-12 02:33:48,-6.8844,112.2051,87.57,49,8,5.06
440,Saint-Leu,RE,2021-08-12 02:33:48,-21.15,55.2833,68.86,75,3,7.11
441,Gushikawa,JP,2021-08-12 02:33:48,26.3544,127.8686,85.59,76,75,25.32
442,San Felipe,VE,2021-08-12 02:29:29,10.3399,-68.7425,74.28,87,40,2.44
443,Doume,CM,2021-08-12 02:33:49,4.2333,13.45,67.01,99,100,3.51
444,Svirstroy,RU,2021-08-12 02:33:49,60.7999,33.7248,60.53,75,99,3.96
445,Pangnirtung,CA,2021-08-12 02:33:50,66.1451,-65.7125,46.89,73,99,9.93
446,Tarrafal,CV,2021-08-12 02:33:50,15.2833,-23.7667,77.79,81,28,11.65
447,Joensuu,FI,2021-08-12 02:31:04,62.6012,29.7632,52.29,100,50,0.0
448,Shangzhi,CN,2021-08-12 02:29:04,45.2167,127.9667,60.69,97,100,5.77
449,Touros,BR,2021-08-12 02:33:51,-5.1989,-35.4608,74.3,89,5,9.48
450,Alice Springs,AU,2021-08-12 02:33:51,-23.7,133.8833,60.35,41,1,20.71
451,Gimbi,ET,2021-08-12 02:33:51,9.1667,35.8333,52.45,97,71,2.46
452,Broome,US,2021-08-12 02:30:11,42.2506,-75.833,81.18,86,1,4.0
453,Tilaran,CR,2021-08-12 02:33:52,10.4703,-84.9671,70.79,90,99,4.88
454,Nador,MA,2021-08-12 02:33:52,35.174,-2.9287,75.27,88,40,5.75
455,Oranjestad,AW,2021-08-12 02:29:12,12.524,-70.027,84.15,84,20,16.11
456,Husavik,IS,2021-08-12 02:30:34,66.0449,-17.3389,44.51,74,15,10.36
457,Nome,US,2021-08-12 02:28:46,64.5011,-165.4064,50.07,58,90,6.91
458,Marawi,PH,2021-08-12 02:29:06,7.9986,124.2928,76.64,61,20,3.44
459,Kansanshi,ZM,2021-08-12 02:33:53,-12.0951,26.4273,50.7,47,0,4.32
460,Mingguang,CN,2021-08-12 02:33:53,32.7802,117.9638,76.01,94,100,7.78
461,Sokode,TG,2021-08-12 02:33:53,8.9833,1.1333,70.16,95,100,2.1
462,Carlisle,US,2021-08-12 02:33:54,40.2015,-77.1889,74.62,82,100,3.02
463,Anahuac,MX,2021-08-12 02:33:54,27.2333,-100.15,90.82,40,100,23.04
464,Connersville,US,2021-08-12 02:33:54,39.6412,-85.1411,83.59,81,95,11.56
465,Keetmanshoop,NA,2021-08-12 02:33:55,-26.5833,18.1333,43.72,87,1,8.05
466,Kasongo-Lunda,CD,2021-08-12 02:33:55,-6.4667,16.8167,68.18,45,4,1.63
467,Saint-Pierre,RE,2021-08-12 02:30:06,-21.3393,55.4781,69.48,76,75,9.22
468,Marsa Matruh,EG,2021-08-12 02:33:55,31.3525,27.2453,80.8,78,0,6.91
469,Raga,SS,2021-08-12 02:30:20,8.4596,25.678,68.45,98,100,3.78
470,Ridgecrest,US,2021-08-12 02:33:37,35.6225,-117.6709,100.26,15,75,4.0
471,Senno,RU,2021-08-12 02:33:56,59.5336,33.9167,60.75,97,100,2.44
472,Zyryanka,RU,2021-08-12 02:33:56,65.75,150.85,78.85,32,97,3.47
473,Karaidel,RU,2021-08-12 02:33:57,55.8337,56.9069,56.79,66,11,6.15
474,Pahasu,IN,2021-08-12 02:33:57,28.1833,78.05,88.18,58,100,9.84
475,Myitkyina,MM,2021-08-12 02:33:57,25.3833,97.4,76.19,100,100,1.57
476,Pushkino,RU,2021-08-12 02:33:58,56.0172,37.8667,65.61,96,100,4.0
477,Barahona,DO,2021-08-12 02:33:58,18.2085,-71.1008,74.97,96,100,11.14
478,Chipata,ZM,2021-08-12 02:33:58,-13.6333,32.65,52.57,49,0,5.32
479,Boguchany,RU,2021-08-12 02:32:31,58.3814,97.4531,73.09,42,100,6.17
480,Alabaster,US,2021-08-12 02:32:19,33.2443,-86.8164,73.45,97,1,0.0
481,Sheboygan,US,2021-08-12 02:30:57,43.7333,-87.9334,82.38,82,20,4.0
482,Miraflores,MX,2021-08-12 02:33:59,19.2167,-98.8083,59.65,84,37,3.98
483,La Cruz,MX,2021-08-12 02:33:59,23.9167,-106.9,83.46,88,49,3.0
484,Muroran,JP,2021-08-12 02:33:59,42.3172,140.9881,66.45,79,100,12.93
485,Kishi,NG,2021-08-12 02:34:00,9.0833,3.85,70.2,98,98,6.78
486,Te Anau,NZ,2021-08-12 02:29:21,-45.4167,167.7167,53.6,86,100,11.65
487,Ngong,KE,2021-08-12 02:34:00,-1.3618,36.6566,55.78,84,100,3.67
488,Benguela,AO,2021-08-12 02:34:00,-12.5763,13.4055,70.84,84,90,3.6
489,Havelock,US,2021-08-12 02:34:01,34.8791,-76.9013,82.94,89,1,1.01
490,Srednekolymsk,RU,2021-08-12 02:28:55,67.45,153.6833,72.16,27,99,0.94
491,Salina,US,2021-08-12 02:32:22,38.8403,-97.6114,77.94,60,100,17.49
492,Grajewo,PL,2021-08-12 02:34:01,53.6473,22.4554,52.74,96,4,7.94
493,Sabla,NG,2021-08-12 02:34:02,12.7525,4.7077,74.62,90,100,7.43
494,Copiapo,CL,2021-08-12 02:29:31,-27.3667,-70.3333,49.69,75,0,1.52
495,Barillas,GT,2021-08-12 02:34:02,15.8036,-91.3158,59.07,96,86,2.93
496,Kluczbork,PL,2021-08-12 02:34:03,50.9728,18.2182,56.89,76,15,2.13
497,Plouzane,FR,2021-08-12 02:31:55,48.3833,-4.6167,57.52,97,0,6.91
498,Padang,ID,2021-08-12 02:29:25,-0.9492,100.3543,78.85,76,100,2.06
499,Grants Pass,US,2021-08-12 02:34:03,42.439,-123.3284,101.71,22,1,0.0
500,Bandarbeyla,SO,2021-08-12 02:33:00,9.4942,50.8122,75.7,78,45,20.47
501,Gigmoto,PH,2021-08-12 02:34:04,13.7796,124.39,86.81,69,100,4.76
502,Male,MV,2021-08-12 02:33:31,4.1748,73.5089,84.15,84,90,10.36
503,Sioux Lookout,CA,2021-08-12 02:34:04,50.1001,-91.917,61.18,77,75,9.22
504,Auki,SB,2021-08-12 02:34:05,-8.7676,160.7034,77.97,88,100,5.35
505,Calatayud,ES,2021-08-12 02:34:05,41.3535,-1.6432,75.78,53,79,3.65
506,Adrar,MR,2021-08-12 02:30:14,20.5022,-10.0711,92.79,18,90,12.8
507,Ajdabiya,LY,2021-08-12 02:34:06,30.7554,20.2263,79.59,74,0,8.46
508,Jumla,NP,2021-08-12 02:34:06,29.2747,82.1838,69.42,79,58,3.78
509,Banyo,CM,2021-08-12 02:34:07,6.75,11.8167,64.02,98,100,2.15
510,Veinticinco De Mayo,AR,2021-08-12 02:34:07,-35.4323,-60.1727,43.05,86,0,6.24
511,Athabasca,CA,2021-08-12 02:30:07,54.7169,-113.2854,63.01,45,95,12.8
512,Agadez,NE,2021-08-12 02:34:07,19.75,10.25,87.62,38,76,3.58
513,Tambun,ID,2021-08-12 02:34:08,-6.2641,107.0712,84.24,58,5,3.44
514,San Patricio,US,2021-08-12 02:34:08,28.017,-97.5169,86.09,71,0,12.08
515,Umirim,BR,2021-08-12 02:34:09,-3.6772,-39.3503,79.68,85,21,5.57
516,Sinfra,CI,2021-08-12 02:34:09,6.6167,-5.9167,74.57,98,99,4.23
517,Buala,SB,2021-08-12 02:34:10,-8.145,159.5921,78.04,88,100,6.4
518,Nabire,ID,2021-08-12 02:34:10,-3.3667,135.4833,84.0,72,94,1.59
519,Taltal,CL,2021-08-12 02:34:10,-25.4,-70.4833,55.6,83,43,1.45
520,Altay,CN,2021-08-12 02:29:23,47.8667,88.1167,73.51,34,96,2.04
521,Pringsewu,ID,2021-08-12 02:29:13,-5.3582,104.9744,83.53,63,36,2.82
522,Ankang,CN,2021-08-12 02:34:11,32.68,109.0172,79.27,79,96,1.83
523,Maralal,KE,2021-08-12 02:34:11,1.0968,36.698,56.68,90,55,4.0
524,Ciudad Bolivar,VE,2021-08-12 02:34:11,8.1222,-63.5497,78.82,82,91,8.3
525,Beyneu,KZ,2021-08-12 02:28:52,45.3167,55.2,82.18,33,3,3.62
526,Tessalit,ML,2021-08-12 02:29:54,20.1986,1.0114,93.49,12,0,13.49
527,Nokaneng,BW,2021-08-12 02:34:12,-19.6667,22.2667,56.23,36,0,7.45
528,Weihai,CN,2021-08-12 02:34:12,37.5017,122.1136,79.38,73,100,4.97
529,Tainan,TW,2021-08-12 02:33:59,22.9908,120.2133,89.38,94,75,0.0
530,Kahului,US,2021-08-12 02:32:10,20.8947,-156.47,87.06,69,20,20.71
531,San Andres,CO,2021-08-12 02:34:13,12.5847,-81.7006,82.42,83,75,10.36
532,Neijiang,CN,2021-08-12 02:32:44,29.5835,105.0622,81.77,77,100,6.02
533,Pando,UY,2021-08-12 02:34:13,-34.7167,-55.95,48.97,93,75,0.0
534,Zeya,RU,2021-08-12 02:29:44,53.75,127.2667,72.41,55,10,4.14
535,Haines Junction,CA,2021-08-12 02:31:09,60.7522,-137.5108,60.75,44,100,6.91
536,Lucapa,AO,2021-08-12 02:34:14,-8.4192,20.7447,63.01,30,0,2.89
537,Yulara,AU,2021-08-12 02:31:13,-25.2406,130.9889,62.44,36,0,19.57
538,Awbari,LY,2021-08-12 02:29:55,26.5921,12.7805,84.94,19,0,7.94
539,Vilcun,CL,2021-08-12 02:28:34,-38.65,-72.2333,47.14,80,0,3.85
540,Asau,RO,2021-08-12 02:34:14,46.4333,26.4,64.76,72,89,1.99
541,Gambiran,ID,2021-08-12 02:34:15,-6.7988,111.4951,87.4,45,13,7.25
542,Cap Malheureux,MU,2021-08-12 02:34:15,-19.9842,57.6142,72.09,84,10,5.01
543,Le Port,RE,2021-08-12 02:34:15,-20.9373,55.2919,69.8,72,0,7.81
544,Doha,QA,2021-08-12 02:34:15,25.2867,51.5333,89.58,82,0,1.14
545,Codrington,AU,2021-08-12 02:34:16,-38.2667,141.9667,57.36,70,54,14.52
546,Kieta,PG,2021-08-12 02:34:16,-6.2167,155.6333,75.51,96,100,3.51
547,Borba,BR,2021-08-12 02:34:16,-4.3878,-59.5939,81.5,46,66,1.28
548,Southbridge,US,2021-08-12 02:34:17,42.0751,-72.0334,80.92,93,45,6.17
549,Nizhnyaya Omka,RU,2021-08-12 02:34:17,55.4338,74.9426,55.09,81,100,14.18
550,Anuradhapura,LK,2021-08-12 02:34:18,8.3565,80.4173,83.03,71,100,13.24
551,Young,UY,2021-08-12 02:28:48,-32.6833,-57.6333,43.23,80,1,2.01
552,Puerto Suarez,BO,2021-08-12 02:34:18,-18.95,-57.8,59.58,71,2,6.4
553,La Primavera,CO,2021-08-12 02:34:18,5.4906,-70.4092,76.71,85,97,2.95
554,Sungaipenuh,ID,2021-08-12 02:34:19,-2.0833,101.3833,76.48,63,91,2.53
555,Lufilufi,WS,2021-08-12 02:34:19,-13.8745,-171.5986,89.38,71,28,13.51
556,Wajima,JP,2021-08-12 02:34:19,37.4,136.9,77.68,88,75,2.3
557,Bonthe,SL,2021-08-12 02:34:19,7.5264,-12.505,75.88,90,100,8.46
558,Iralaya,HN,2021-08-12 02:29:37,15.0,-83.2333,79.65,84,84,7.74
559,Helong,CN,2021-08-12 02:34:20,42.5397,128.9972,64.02,94,100,3.56
560,Xining,CN,2021-08-12 02:34:20,36.6167,101.7667,67.05,47,100,2.59
561,Christchurch,NZ,2021-08-12 02:29:30,-43.5333,172.6333,59.2,47,100,9.22
562,Skjervoy,NO,2021-08-12 02:31:24,70.0311,20.9714,52.23,98,100,4.99
563,Watertown,US,2021-08-12 02:34:21,42.3709,-71.1828,82.74,80,1,4.0
564,Iberia,US,2021-08-12 02:34:21,29.9502,-91.7507,75.27,94,1,6.91
565,Soderhamn,SE,2021-08-12 02:34:22,61.3037,17.0592,56.19,85,20,4.21
566,Port Moresby,PG,2021-08-12 02:29:11,-9.4431,147.1797,85.42,66,40,11.5
567,Soroca,MD,2021-08-12 02:34:22,48.1558,28.2975,60.4,77,4,5.59
568,Charters Towers,AU,2021-08-12 02:34:22,-20.1,146.2667,79.66,37,10,10.18
569,Ouango,CF,2021-08-12 02:34:23,4.3133,22.5552,68.11,98,100,1.1
570,Huarmey,PE,2021-08-12 02:34:23,-10.0681,-78.1522,62.71,85,70,8.41
571,Solvychegodsk,RU,2021-08-12 02:34:24,61.3305,46.9156,62.51,95,100,5.84
572,San Roque,ES,2021-08-12 02:34:24,36.2107,-5.3842,72.43,88,50,3.44
573,Jequitinhonha,BR,2021-08-12 02:34:24,-16.4339,-41.0033,67.51,70,27,3.27
